order_id,order_item_id,order_date,shipping_date,shipping_mode,order_status,delivery_status,late_delivery_risk,days_for_shipping_real,days_for_shipment_scheduled,order_item_quantity,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,sales,benefit_per_order,sales_per_customer,order_region,order_country,market,payment_type,customer_segment,customer_country,latitude,longitude,category_name,department_name,product_price,shipping_delay_days,order_hour,order_day_of_week,order_month,order_year,is_weekend_order,revenue_per_unit,has_discount,is_profitable,scheduled_days_bin,market_risk_score,region_risk_score,mode_risk_score
74145,75,2022-10-17 00:33:00,2022-10-24 00:33:00,Standard Class,COMPLETE,Late delivery,1,7,6,3,0.057,218927.68,0.0602,619346.41,37284.65,965677.28,Urban Sindh,Hyderabad,Sindh,TRANSFER,Consumer,Hyderabad,64.1424,-35.3487,Team Sports,Sports,218927.68,1,0,0,10,2022,0,206448.8,1,1,5-10_days,0.5224103055466837,0.522814498933902,0.7366829702089818
96491,76,2021-01-15 17:41:00,2021-01-19 17:41:00,First Class,CLOSED,Late delivery,1,4,3,1,0.228,229687.58,0.116,177318.81,20568.98,230513.77,South KPK,Abbottabad,KPK,DEBIT,Consumer,Abbottabad,51.5484,23.7865,Audio,Electronics,229687.58,1,17,4,1,2021,0,177318.81,1,1,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
68024,77,2021-06-22 15:57:00,2021-06-27 15:57:00,Second Class,COMPLETE,Shipping on time,0,5,4,2,0.159,69478.99,0.2272,116863.66,26551.42,141643.07,Northern Areas,Muzaffarabad,Federal,TRANSFER,Consumer,Muzaffarabad,26.8888,112.451,Music,Books & Media,69478.99,1,15,1,6,2021,0,58431.83,1,1,3-5_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
35333,78,2022-04-29 04:00:00,2022-05-06 04:00:00,Standard Class,COMPLETE,Late delivery,1,7,4,1,0.263,227066.32,-0.0652,167347.88,-10911.08,206599.69,Urban Sindh,Sukkur,Sindh,CASH,Corporate,Sukkur,31.5654,-30.7428,Kitchen,Home & Garden,227066.32,3,4,4,4,2022,0,167347.88,1,0,3-5_days,0.5224103055466837,0.522814498933902,0.7366829702089818
98396,79,2021-03-22 11:01:00,2021-03-22 11:01:00,Same Day,COMPLETE,Shipping on time,0,0,0,1,0.14,278047.13,-0.0647,239120.53,-15471.1,381973.13,Central Punjab,Sialkot,Punjab,PAYMENT,Consumer,Sialkot,39.9159,75.6019,Fitness Equipment,Sports,278047.13,0,11,0,3,2021,0,239120.53,1,0,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
42303,81,2024-09-14 19:01:00,2024-09-21 19:01:00,Second Class,COMPLETE,Late delivery,1,7,4,3,0.19,255572.25,-0.0559,621040.57,-34716.17,1069490.76,Capital Territory,Rawalpindi,Federal,DEBIT,Corporate,Rawalpindi,-20.8819,-144.1019,Fitness Equipment,Sports,255572.25,3,19,5,9,2024,1,207013.52,1,0,3-5_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
19335,82,2022-07-16 10:44:00,2022-07-25 10:44:00,Standard Class,COMPLETE,Shipping on time,0,9,4,4,0.163,213809.45,0.1289,715834.04,92271.01,1283920.97,Capital Territory,Islamabad,Federal,PAYMENT,Corporate,Islamabad,-25.5824,-179.1956,Fitness Equipment,Sports,213809.45,5,10,5,7,2022,1,178958.51,1,1,3-5_days,0.7340503544365681,0.7377613776137761,0.7366829702089818
73330,83,2021-03-21 18:09:00,2021-03-27 18:09:00,First Class,CLOSED,Late delivery,1,6,3,4,0.148,89861.39,0.0821,306247.62,25142.93,697939.2,Capital Territory,Muzaffarabad,Federal,CASH,Corporate,Muzaffarabad,29.2664,-162.2966,Mobiles & Tablets,Electronics,89861.39,3,18,6,3,2021,1,76561.9,1,1,1-3_days,0.7340503544365681,0.7377613776137761,0.5351926799225761
67727,84,2022-05-31 22:22:00,2022-06-05 22:22:00,Second Class,PENDING_PAYMENT,Late delivery,1,5,3,3,0.158,191474.63,0.3807,483664.92,184131.24,765526.94,Capital Territory,Rawalpindi,Federal,TRANSFER,Corporate,Rawalpindi,57.361,77.1501,Car Accessories,Automotive,191474.63,2,22,1,5,2022,0,161221.64,1,1,1-3_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
82827,85,2022-12-25 20:37:00,2022-12-30 20:37:00,Second Class,PENDING,Shipping on time,0,5,5,2,0.186,138897.81,0.1883,226125.63,42579.46,363228.38,Rural Sindh,Mirpur Khas,Sindh,TRANSFER,Consumer,Mirpur Khas,-20.7472,-69.4924,Mobiles & Tablets,Electronics,138897.81,0,20,6,12,2022,1,113062.82,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.6605610122997965
50414,87,2024-03-24 16:25:00,2024-03-30 16:25:00,First Class,PENDING,Shipping on time,0,6,2,2,0.25,272219.5,0.34,408329.25,138831.95,858244.51,North Balochistan,Turbat,Balochistan,PAYMENT,Home Office,Turbat,53.5823,-128.8355,Personal Care,Health,272219.5,4,16,6,3,2024,1,204164.62,1,1,1-3_days,0.6475729301995985,0.655679392933365,0.5351926799225761
41424,88,2024-04-14 17:14:00,2024-04-17 17:14:00,First Class,COMPLETE,Shipping on time,0,3,3,4,0.279,88443.41,0.0907,255070.79,23134.92,465447.53,North Punjab,Sialkot,Punjab,CASH,Consumer,Sialkot,-46.0718,-2.3816,Beverages,Food,88443.41,0,17,6,4,2024,1,63767.7,1,1,1-3_days,0.4820809248554913,0.4793103448275862,0.5351926799225761
61174,89,2022-05-25 10:55:00,2022-05-28 10:55:00,Same Day,COMPLETE,Late delivery,1,3,0,2,0.3,60188.74,0.3922,84264.24,33048.43,157768.51,South KPK,Mardan,KPK,DEBIT,Corporate,Mardan,-39.0759,-100.5163,Medical Supplies,Health,60188.74,3,10,2,5,2022,0,42132.12,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
35722,90,2021-05-02 03:16:00,2021-05-04 03:16:00,Same Day,PENDING,Late delivery,1,2,1,2,0.032,276166.9,0.1191,534659.12,63677.9,659889.19,Capital Territory,Islamabad,Federal,PAYMENT,Home Office,Islamabad,-31.3427,32.1356,Cameras,Electronics,276166.9,1,3,6,5,2021,1,267329.56,1,1,same_day,0.7340503544365681,0.7377613776137761,0.4316920322291853
47134,91,2023-12-18 17:26:00,2023-12-19 17:26:00,Same Day,COMPLETE,Shipping on time,0,1,0,2,0.068,215872.89,0.1527,402387.07,61444.51,510667.26,Central Punjab,Faisalabad,Punjab,PAYMENT,Corporate,Faisalabad,-41.1962,-135.155,Tools & Equipment,Automotive,215872.89,1,17,0,12,2023,0,201193.54,1,1,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
48407,92,2021-10-29 02:04:00,2021-11-04 02:04:00,Standard Class,COMPLETE,Shipping on time,0,6,6,3,0.093,181511.1,0.2167,493891.7,107026.33,1227698.89,Rural Sindh,Hyderabad,Sindh,PAYMENT,Consumer,Hyderabad,-18.1657,-30.1476,Kitchen,Home & Garden,181511.1,0,2,4,10,2021,0,164630.57,1,1,5-10_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
58114,93,2024-02-10 17:45:00,2024-02-15 17:45:00,First Class,COMPLETE,Late delivery,1,5,2,3,0.132,14491.74,0.1781,37736.49,6720.87,34974.57,South Punjab,Multan,Punjab,DEBIT,Corporate,Multan,-57.3479,38.2174,Kitchen,Home & Garden,14491.74,3,17,5,2,2024,1,12578.83,1,1,1-3_days,0.4820809248554913,0.487797147385103,0.5351926799225761
67954,94,2021-12-22 08:42:00,2021-12-26 08:42:00,Same Day,COMPLETE,Shipping on time,0,4,1,2,0.205,9565.17,0.3831,15208.62,5826.42,16653.44,Urban Sindh,Larkana,Sindh,CASH,Corporate,Larkana,57.4778,-13.1116,Cameras,Electronics,9565.17,3,8,2,12,2021,0,7604.31,1,1,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
10275,95,2023-12-18 15:23:00,2023-12-22 15:23:00,First Class,CLOSED,Late delivery,1,4,2,5,0.284,59571.81,0.0981,213267.08,20921.5,192785.76,Capital Territory,Islamabad,Federal,PAYMENT,Home Office,Islamabad,-6.1077,-62.7439,Music,Books & Media,59571.81,2,15,0,12,2023,0,42653.42,1,1,1-3_days,0.7340503544365681,0.7377613776137761,0.5351926799225761
40750,96,2023-12-20 07:54:00,2023-12-28 07:54:00,First Class,COMPLETE,Shipping on time,0,8,3,5,0.062,232069.08,0.2781,1088403.99,302685.15,960863.0,North Balochistan,Chaman,Balochistan,CASH,Home Office,Chaman,37.2786,145.2767,Personal Care,Health,232069.08,5,7,2,12,2023,0,217680.8,1,1,1-3_days,0.6475729301995985,0.655679392933365,0.5351926799225761
41275,97,2021-02-22 23:32:00,2021-02-28 23:32:00,First Class,COMPLETE,Shipping on time,0,6,3,3,0.142,212643.82,0.0649,547345.19,35522.7,1129029.15,North KPK,Kohat,KPK,CASH,Home Office,Kohat,25.5219,-24.4093,Car Accessories,Automotive,212643.82,3,23,0,2,2021,0,182448.4,1,1,1-3_days,0.5953805774278215,0.5940386230058774,0.5351926799225761
87376,98,2024-07-25 02:58:00,2024-07-30 02:58:00,First Class,COMPLETE,Shipping on time,0,5,2,4,0.005,89465.07,0.1314,356070.98,46787.73,520481.77,Central Punjab,Multan,Punjab,DEBIT,Home Office,Multan,55.0273,6.7046,Footwear,Clothing,89465.07,3,2,3,7,2024,0,89017.74,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
92421,99,2024-05-28 03:56:00,2024-05-31 03:56:00,Same Day,CLOSED,Shipping on time,0,3,0,1,0.182,139919.35,0.1701,114454.03,19468.63,98757.34,Northern Areas,Islamabad,Federal,PAYMENT,Corporate,Islamabad,-12.6963,127.8259,Mobiles & Tablets,Electronics,139919.35,3,3,1,5,2024,0,114454.03,1,1,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
28191,100,2021-06-21 11:37:00,2021-06-24 11:37:00,Same Day,COMPLETE,Late delivery,1,3,0,1,0.315,199145.8,0.0751,136414.87,10244.76,277761.17,North KPK,Abbottabad,KPK,TRANSFER,Corporate,Abbottabad,30.8099,152.5703,Snacks,Food,199145.8,3,11,0,6,2021,0,136414.87,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
80927,101,2021-04-18 05:58:00,2021-04-19 05:58:00,Same Day,PENDING_PAYMENT,Late delivery,1,1,0,2,0.195,235576.47,0.3462,379278.12,131306.09,571405.51,North KPK,Swat,KPK,TRANSFER,Consumer,Swat,-27.7721,-15.9598,Laptops,Electronics,235576.47,1,5,6,4,2021,1,189639.06,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
70567,102,2021-06-13 08:47:00,2021-06-19 08:47:00,Standard Class,CLOSED,Late delivery,1,6,5,5,0.103,41117.74,0.1046,184413.06,19289.61,341424.41,Urban Sindh,Sukkur,Sindh,CASH,Home Office,Sukkur,-10.9813,-3.4325,Outdoor Sports,Sports,41117.74,1,8,6,6,2021,1,36882.61,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.7366829702089818
94100,103,2021-05-19 09:05:00,2021-05-22 09:05:00,First Class,COMPLETE,Late delivery,1,3,2,3,0.048,178071.81,0.1157,508573.09,58841.91,818124.02,Rural Sindh,Larkana,Sindh,CASH,Home Office,Larkana,-43.1135,19.5572,Fitness Equipment,Sports,178071.81,1,9,2,5,2021,0,169524.36,1,1,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
52212,104,2021-05-19 22:22:00,2021-05-27 22:22:00,Second Class,PENDING,Shipping on time,0,8,5,2,0.182,200081.8,0.4096,327333.82,134075.93,673579.33,Central Punjab,Sialkot,Punjab,PAYMENT,Home Office,Sialkot,17.9072,-87.0025,Music,Books & Media,200081.8,3,22,2,5,2021,0,163666.91,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.6605610122997965
51207,105,2023-10-01 22:48:00,2023-10-06 22:48:00,First Class,PENDING,Late delivery,1,5,3,2,0.208,232821.06,-0.0842,368788.56,-31052.0,607819.32,Northern Areas,Islamabad,Federal,CASH,Corporate,Islamabad,1.6076,-28.7532,Car Accessories,Automotive,232821.06,2,22,6,10,2023,1,184394.28,1,0,1-3_days,0.7340503544365681,0.7303862035462716,0.5351926799225761
80187,106,2024-07-05 03:02:00,2024-07-07 03:02:00,Same Day,COMPLETE,Shipping on time,0,2,1,2,0.212,106463.42,0.3014,167786.35,50570.81,163715.97,Urban Sindh,Sukkur,Sindh,DEBIT,Consumer,Sukkur,-59.9106,-64.4295,Furniture,Home & Garden,106463.42,1,3,4,7,2024,0,83893.18,1,1,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
46362,109,2024-09-04 09:58:00,2024-09-06 09:58:00,Same Day,COMPLETE,Shipping on time,0,2,0,1,0.307,87477.73,-0.0281,60622.07,-1703.48,84076.45,Urban Sindh,Hyderabad,Sindh,PAYMENT,Consumer,Hyderabad,4.7575,-170.3704,Beverages,Food,87477.73,2,9,2,9,2024,0,60622.07,1,0,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
87425,110,2022-11-20 05:51:00,2022-11-23 05:51:00,First Class,COMPLETE,Late delivery,1,3,2,2,0.165,105130.12,0.1492,175567.3,26194.64,239201.35,North KPK,Swat,KPK,CASH,Corporate,Swat,41.4172,29.6456,Vitamins,Health,105130.12,1,5,6,11,2022,1,87783.65,1,1,1-3_days,0.5953805774278215,0.5940386230058774,0.5351926799225761
53287,111,2022-06-01 17:51:00,2022-06-05 17:51:00,First Class,CLOSED,Late delivery,1,4,3,3,0.255,193984.58,0.3125,433555.54,135486.11,402895.58,South KPK,Swat,KPK,TRANSFER,Corporate,Swat,-34.0693,-35.2967,Women's Fashion,Clothing,193984.58,1,17,2,6,2022,0,144518.51,1,1,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
72953,112,2024-08-04 01:05:00,2024-08-08 01:05:00,First Class,PENDING,Late delivery,1,4,3,3,0.271,284923.66,0.3687,623128.04,229747.31,1122428.34,Northern Areas,Rawalpindi,Federal,TRANSFER,Consumer,Rawalpindi,16.8101,46.3205,Grocery,Food,284923.66,1,1,6,8,2024,1,207709.35,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.5351926799225761
16912,113,2024-07-02 12:31:00,2024-07-07 12:31:00,Same Day,COMPLETE,Late delivery,1,5,1,5,0.333,50792.51,0.2101,169393.02,35589.47,176466.12,Northern Areas,Gilgit,Federal,TRANSFER,Corporate,Gilgit,-56.7146,-127.6824,GPS & Navigation,Automotive,50792.51,4,12,1,7,2024,0,33878.6,1,1,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
64375,114,2022-06-22 02:21:00,2022-06-25 02:21:00,First Class,PENDING,Late delivery,1,3,2,1,0.329,159695.38,0.0556,107155.6,5957.85,188507.51,Rural Sindh,Karachi,Sindh,PAYMENT,Consumer,Karachi,-22.4205,-31.1744,Men's Fashion,Clothing,159695.38,1,2,2,6,2022,0,107155.6,1,1,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
42460,115,2021-05-22 22:12:00,2021-05-27 22:12:00,First Class,PENDING,Shipping on time,0,5,2,5,0.305,205070.73,0.1063,712620.79,75751.59,974370.68,South KPK,Mardan,KPK,PAYMENT,Corporate,Mardan,30.363,-89.8059,Snacks,Food,205070.73,3,22,5,5,2021,1,142524.16,1,1,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
42252,116,2021-12-10 00:17:00,2021-12-17 00:17:00,Standard Class,COMPLETE,Late delivery,1,7,6,3,0.049,47535.8,0.1188,135619.64,16111.61,155642.29,South KPK,Mardan,KPK,CASH,Corporate,Mardan,-15.4298,-149.6155,Men's Fashion,Clothing,47535.8,1,0,4,12,2021,0,45206.55,1,1,5-10_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
34719,117,2021-10-22 16:11:00,2021-10-31 16:11:00,Standard Class,PENDING,Late delivery,1,9,7,3,0.349,45151.62,0.3912,88181.11,34496.45,169335.94,North KPK,Swat,KPK,DEBIT,Corporate,Swat,-30.3738,-90.7277,Snacks,Food,45151.62,2,16,4,10,2021,0,29393.7,1,1,5-10_days,0.5953805774278215,0.5940386230058774,0.7366829702089818
48256,118,2023-02-27 01:15:00,2023-03-04 01:15:00,Standard Class,COMPLETE,Shipping on time,0,5,4,2,0.021,250407.69,0.3484,490298.26,170819.91,626763.65,South Punjab,Sialkot,Punjab,PAYMENT,Home Office,Sialkot,-12.4145,-145.9932,Kitchen,Home & Garden,250407.69,1,1,0,2,2023,0,245149.13,1,1,3-5_days,0.4820809248554913,0.487797147385103,0.7366829702089818
69787,120,2023-04-27 15:29:00,2023-05-06 15:29:00,Standard Class,CLOSED,Late delivery,1,9,5,4,0.084,155554.17,0.1288,569950.48,73409.62,821702.03,North Balochistan,Chaman,Balochistan,PAYMENT,Home Office,Chaman,-37.1562,-142.7165,Personal Care,Health,155554.17,4,15,3,4,2023,0,142487.62,1,1,3-5_days,0.6475729301995985,0.655679392933365,0.7366829702089818
24554,121,2022-05-28 16:07:00,2022-06-02 16:07:00,First Class,PENDING,Late delivery,1,5,3,3,0.071,13248.99,0.3243,36924.94,11974.76,36311.76,Rural Sindh,Karachi,Sindh,DEBIT,Consumer,Karachi,32.5084,140.9712,Beverages,Food,13248.99,2,16,5,5,2022,1,12308.31,1,1,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
95563,122,2022-04-27 01:34:00,2022-04-29 01:34:00,Same Day,PENDING,Late delivery,1,2,0,2,0.067,141134.86,0.0372,263357.65,9796.9,634305.94,Capital Territory,Muzaffarabad,Federal,DEBIT,Consumer,Muzaffarabad,44.187,110.0037,Kitchen,Home & Garden,141134.86,2,1,2,4,2022,0,131678.83,1,1,same_day,0.7340503544365681,0.7377613776137761,0.4316920322291853
12275,123,2022-10-07 10:47:00,2022-10-10 10:47:00,First Class,CLOSED,Shipping on time,0,3,2,4,0.008,240023.07,0.1071,952411.54,102003.28,1461646.86,Central Punjab,Multan,Punjab,CASH,Consumer,Multan,56.4878,177.9196,Women's Fashion,Clothing,240023.07,1,10,4,10,2022,0,238102.88,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
30602,124,2024-07-18 03:47:00,2024-07-20 03:47:00,Same Day,CLOSED,Late delivery,1,2,1,3,0.285,142798.27,0.1626,306302.29,49804.75,300946.94,North KPK,Kohat,KPK,CASH,Corporate,Kohat,26.3187,-140.4757,Accessories,Clothing,142798.27,1,3,3,7,2024,0,102100.76,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
86432,125,2023-07-18 22:56:00,2023-07-28 22:56:00,Second Class,CLOSED,Shipping on time,0,10,5,5,0.159,110200.1,-0.07,463391.42,-32437.4,592763.4,South Punjab,Multan,Punjab,CASH,Consumer,Multan,64.3612,22.206,Furniture,Home & Garden,110200.1,5,22,1,7,2023,0,92678.28,1,0,3-5_days,0.4820809248554913,0.487797147385103,0.6605610122997965
70567,126,2021-11-19 07:47:00,2021-11-20 07:47:00,Same Day,CLOSED,Shipping on time,0,1,0,3,0.178,64063.36,0.0134,157980.25,2116.94,332753.43,Rural Sindh,Mirpur Khas,Sindh,TRANSFER,Consumer,Mirpur Khas,69.1528,-95.7019,Music,Books & Media,64063.36,1,7,4,11,2021,0,52660.08,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
89082,127,2024-02-20 19:57:00,2024-02-25 19:57:00,Second Class,COMPLETE,Shipping on time,0,5,5,5,0.334,60546.42,0.0651,201619.58,13125.43,284082.4,South KPK,Swat,KPK,DEBIT,Corporate,Swat,28.0355,116.7519,Mobiles & Tablets,Electronics,60546.42,0,19,1,2,2024,0,40323.92,1,1,3-5_days,0.5953805774278215,0.5967233774417139,0.6605610122997965
52130,128,2022-07-20 10:53:00,2022-07-25 10:53:00,First Class,CLOSED,Shipping on time,0,5,2,3,0.349,198136.13,0.1379,386959.86,53361.76,404545.4,South KPK,Kohat,KPK,DEBIT,Home Office,Kohat,48.2417,-73.3513,Outdoor Sports,Sports,198136.13,3,10,2,7,2022,0,128986.62,1,1,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
11223,129,2021-11-16 23:33:00,2021-11-23 23:33:00,First Class,COMPLETE,Late delivery,1,7,2,5,0.128,167499.96,0.0406,730299.83,29650.17,1561882.83,Central Punjab,Sialkot,Punjab,CASH,Consumer,Sialkot,1.5865,119.7815,Music,Books & Media,167499.96,5,23,1,11,2021,0,146059.97,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
74237,130,2023-02-09 14:02:00,2023-02-11 14:02:00,First Class,CLOSED,Shipping on time,0,2,2,5,0.238,7678.26,0.0257,29254.17,751.83,30527.6,South KPK,Kohat,KPK,PAYMENT,Corporate,Kohat,51.7911,93.4368,Kitchen,Home & Garden,7678.26,0,14,3,2,2023,0,5850.83,1,1,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
93262,131,2024-11-16 09:42:00,2024-11-23 09:42:00,Second Class,COMPLETE,Late delivery,1,7,5,4,0.315,67761.43,-0.0822,185666.32,-15261.77,304861.86,Urban Sindh,Mirpur Khas,Sindh,PAYMENT,Consumer,Mirpur Khas,29.1321,79.5992,Music,Books & Media,67761.43,2,9,5,11,2024,1,46416.58,1,0,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
21508,132,2024-09-21 09:00:00,2024-09-27 09:00:00,Standard Class,CLOSED,Late delivery,1,6,5,5,0.216,59571.81,0.341,233521.5,79630.83,339792.47,Rural Sindh,Karachi,Sindh,PAYMENT,Corporate,Karachi,-45.3117,-116.5869,Music,Books & Media,59571.81,1,9,5,9,2024,1,46704.3,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
62378,133,2022-08-15 20:11:00,2022-08-19 20:11:00,Same Day,CLOSED,Shipping on time,0,4,1,2,0.304,274396.52,0.3182,381959.96,121539.66,623666.52,South Punjab,Faisalabad,Punjab,PAYMENT,Corporate,Faisalabad,0.0646,144.5626,Team Sports,Sports,274396.52,3,20,0,8,2022,0,190979.98,1,1,same_day,0.4820809248554913,0.487797147385103,0.4316920322291853
64510,134,2023-12-04 16:04:00,2023-12-07 16:04:00,First Class,COMPLETE,Shipping on time,0,3,2,4,0.038,171150.84,0.0788,658588.43,51896.77,1285224.21,Central Punjab,Sialkot,Punjab,DEBIT,Corporate,Sialkot,18.8018,-86.4064,Music,Books & Media,171150.84,1,16,0,12,2023,0,164647.11,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
58561,135,2023-05-12 23:15:00,2023-05-18 23:15:00,Same Day,COMPLETE,Late delivery,1,6,1,4,0.224,293362.25,0.0879,910596.42,80041.43,1213908.86,Northern Areas,Muzaffarabad,Federal,CASH,Home Office,Muzaffarabad,-31.9415,172.3095,Kitchen,Home & Garden,293362.25,5,23,4,5,2023,0,227649.1,1,1,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
58915,136,2022-01-20 05:08:00,2022-01-26 05:08:00,Standard Class,COMPLETE,Late delivery,1,6,5,3,0.326,192212.0,0.1809,388652.66,70307.27,571853.84,Central Punjab,Faisalabad,Punjab,CASH,Corporate,Faisalabad,0.0646,144.5626,Movies & TV,Books & Media,192212.0,1,5,3,1,2022,0,129550.89,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.7366829702089818
60834,137,2023-05-30 18:28:00,2023-06-06 18:28:00,Second Class,CLOSED,Shipping on time,0,7,3,3,0.195,268911.52,0.3179,649421.32,206451.04,1159572.68,Urban Sindh,Larkana,Sindh,PAYMENT,Home Office,Larkana,-37.9573,-140.3512,Fitness Equipment,Sports,268911.52,4,18,1,5,2023,0,216473.77,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.6605610122997965
84803,138,2022-04-05 01:22:00,2022-04-06 01:22:00,Same Day,COMPLETE,Late delivery,1,1,0,1,0.091,138897.81,0.0127,126258.11,1603.48,288826.9,South Balochistan,Gwadar,Balochistan,TRANSFER,Home Office,Gwadar,42.5203,-151.3112,Mobiles & Tablets,Electronics,138897.81,1,1,1,4,2022,0,126258.11,1,1,same_day,0.6475729301995985,0.6395294117647059,0.4316920322291853
11308,139,2021-01-09 03:08:00,2021-01-12 03:08:00,First Class,COMPLETE,Late delivery,1,3,2,4,0.205,77053.93,0.2952,245031.5,72333.3,242094.46,North KPK,Mardan,KPK,CASH,Home Office,Mardan,-31.8649,-114.8691,Accessories,Clothing,77053.93,1,3,5,1,2021,1,61257.88,1,1,1-3_days,0.5953805774278215,0.5940386230058774,0.5351926799225761
55337,140,2023-05-21 07:29:00,2023-05-27 07:29:00,Standard Class,PENDING_PAYMENT,Late delivery,1,6,4,1,0.293,80600.94,0.0996,56984.86,5675.69,67503.0,Central Punjab,Faisalabad,Punjab,CASH,Corporate,Faisalabad,13.3021,-164.3472,Tools & Equipment,Automotive,80600.94,2,7,6,5,2023,1,56984.86,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.7366829702089818
91309,141,2022-01-22 11:26:00,2022-01-23 11:26:00,Same Day,COMPLETE,Late delivery,1,1,0,3,0.172,106463.42,0.1055,264455.14,27900.02,540387.1,North Balochistan,Turbat,Balochistan,TRANSFER,Home Office,Turbat,59.7604,86.4612,Furniture,Home & Garden,106463.42,1,11,5,1,2022,1,88151.71,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
82979,143,2021-09-18 21:46:00,2021-09-21 21:46:00,First Class,COMPLETE,Shipping on time,0,3,3,3,0.294,92876.56,-0.0555,196712.55,-10917.55,329542.39,Rural Sindh,Larkana,Sindh,TRANSFER,Home Office,Larkana,-10.2836,-43.8134,Accessories,Clothing,92876.56,0,21,5,9,2021,1,65570.85,1,0,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
